date,tavg,tmax,tmin,prcp,wspd,pres,rhum,tsun
2004-06-14,23.5,28.2,20.4,11.2,19.2,987.8,85,40346.85
2004-06-15,24.3,29.6,19.8,3.2,10.5,990.1,83,40641.14
2004-06-16,23.1,27.1,21.1,7.1,12.1,992.2,93,26179.83
2004-06-17,24.9,28.9,22.2,6.5,18.0,989.9,85,51326.7
2004-06-18,23.8,27.0,20.7,0.7,14.8,990.6,77,53028.71
2004-06-19,20.0,22.1,15.6,0.7,20.5,992.7,70,50042.93
2004-06-20,16.3,21.1,10.5,0.0,7.9,993.2,63,53431.59
2004-06-21,19.4,25.0,13.6,0.1,15.1,986.4,68,45369.16
2004-06-22,21.8,25.6,18.6,3.8,18.7,984.2,73,48258.23
2004-06-23,19.4,23.9,12.9,0.0,10.4,990.0,59,53420.04
2004-06-24,21.3,27.0,15.0,0.0,18.7,990.0,67,53409.06
2004-06-25,18.6,22.3,15.0,0.0,18.7,991.4,77,11010.64
2004-06-26,18.5,21.8,13.9,0.1,14.8,991.9,62,49226.91
2004-06-27,19.0,23.9,12.8,0.0,13.0,993.8,64,52972.11
2004-06-28,19.0,23.8,16.2,2.7,15.8,992.4,75,35931.61
2004-06-29,18.9,24.2,12.3,0.0,10.2,994.3,70,52987.14
2004-06-30,21.2,26.6,14.5,0.0,7.9,994.5,60,53268.1
2004-07-01,22.3,27.8,15.3,0.0,8.7,992.4,69,53231.96
2004-07-02,23.8,28.5,18.8,0.3,8.7,990.8,74,51641.19
2004-07-03,24.2,30.1,18.9,2.0,16.6,987.5,74,51414.4
2004-07-04,24.9,29.1,22.7,5.4,24.9,982.8,77,39469.47
2004-07-05,25.0,28.8,21.0,0.3,21.0,987.1,69,51985.18
2004-07-06,25.1,30.3,19.0,0.0,18.4,988.3,75,52322.28
2004-07-07,23.7,26.7,21.4,2.8,21.6,984.3,74,45340.89
2004-07-08,21.2,25.1,17.5,0.0,23.0,986.9,65,48687.43
2004-07-09,21.5,26.6,17.5,0.0,8.7,991.7,67,38114.93
2004-07-10,24.0,27.6,19.6,1.3,10.1,992.7,78,47651.11
2004-07-11,24.1,28.7,20.0,9.8,11.1,991.6,85,46645.98
2004-07-12,24.5,28.7,21.3,12.4,16.9,987.3,86,39655.53
2004-07-13,25.1,29.9,20.2,0.0,16.1,985.2,74,51594.05
2004-07-14,22.8,24.6,20.5,10.7,27.6,980.6,71,48225.87
2004-07-15,21.1,25.5,16.8,0.0,21.9,983.3,63,50992.78
2004-07-16,21.3,26.2,14.6,0.0,12.1,984.7,64,47012.18
2004-07-17,19.7,22.8,17.5,9.3,9.4,984.7,83,27518.79
2004-07-18,20.5,24.7,17.0,0.9,15.5,985.0,76,49244.45
2004-07-19,21.0,25.5,16.6,0.3,10.1,985.6,74,49903.68
2004-07-20,22.7,27.7,16.9,0.0,9.7,987.7,71,48837.14
2004-07-21,24.4,29.2,18.6,0.0,14.0,988.3,72,50109.07
2004-07-22,24.9,29.1,21.2,19.7,16.4,985.0,85,32400.0
2004-07-23,23.0,25.9,19.3,2.5,16.9,989.0,79,32401.54
2004-07-24,19.1,23.7,14.0,0.0,15.8,997.0,65,49321.0
2004-07-25,19.1,23.4,15.2,1.0,15.6,995.9,70,25692.66
2004-07-26,19.1,22.9,17.1,15.9,14.2,991.4,88,6160.18
2004-07-27,19.8,22.6,18.0,2.2,11.9,989.0,87,26489.03
2004-07-28,18.9,22.4,14.7,0.1,11.4,991.4,76,28302.42
2004-07-29,20.5,26.2,13.5,0.0,11.4,990.9,75,42563.04
2004-07-30,23.1,28.0,18.6,5.5,15.9,988.0,80,31558.16
2004-07-31,23.1,26.2,21.2,16.6,20.2,987.5,90,22618.67
2004-08-01,23.0,27.7,18.2,0.0,9.1,991.5,75,48809.28
2004-08-02,23.9,29.6,17.0,0.0,7.4,989.4,69,48192.92
2004-08-03,25.1,29.3,19.3,0.0,9.1,986.3,74,47899.87
2004-08-04,23.0,27.1,19.2,12.0,16.2,983.9,87,20015.4
2004-08-05,19.8,23.8,16.5,0.0,21.3,987.4,71,47638.49
2004-08-06,16.9,21.0,11.9,0.0,20.5,991.7,62,47669.17
2004-08-07,19.1,23.5,13.9,0.0,13.0,991.6,64,40577.71
2004-08-08,20.7,24.4,15.7,0.0,9.8,993.4,66,43856.15
2004-08-09,20.8,26.4,14.6,0.0,14.5,992.6,74,42905.43
2004-08-10,22.5,26.2,19.1,0.2,22.2,986.9,70,47169.1
2004-08-11,18.6,22.1,15.6,0.0,18.5,987.0,69,33258.84
2004-08-12,16.9,20.2,13.2,0.0,10.1,988.5,64,29986.66
2004-08-13,17.0,19.5,13.7,0.1,10.5,990.6,64,38416.99
2004-08-14,17.3,21.6,11.9,0.2,5.9,994.9,69,46800.0
2004-08-15,18.1,22.9,13.0,0.2,7.5,997.6,73,45940.79
2004-08-16,19.3,24.2,13.3,0.0,7.3,997.1,71,46800.0
2004-08-17,20.4,25.2,13.7,0.0,10.9,992.7,63,46800.0
2004-08-18,21.6,28.6,16.6,17.5,22.1,987.1,71,36000.0
2004-08-19,23.8,29.2,20.2,4.2,18.7,988.0,81,41695.34
2004-08-20,21.0,22.8,19.2,16.8,13.6,988.0,94,2180.97
2004-08-21,19.5,23.4,15.6,0.6,16.9,988.4,76,46800.0
2004-08-22,19.3,25.2,13.0,0.0,9.1,990.9,71,46800.0
2004-08-23,21.5,27.4,15.1,0.0,8.7,989.6,73,46800.0
2004-08-24,22.8,27.9,18.2,0.5,14.0,991.0,80,46800.0
2004-08-25,23.6,26.9,20.7,3.1,17.6,991.8,86,26625.08
2004-08-26,23.5,26.7,21.1,8.8,20.5,991.5,84,21934.0
2004-08-27,25.2,29.6,21.2,1.0,19.2,991.5,82,42479.16
2004-08-28,24.7,29.7,21.4,9.2,13.8,988.2,85,37339.57
2004-08-29,22.7,25.7,20.7,6.8,13.7,986.8,89,33131.07
2004-08-30,21.1,24.1,19.2,0.1,15.1,990.6,81,15582.64
2004-08-31,19.2,23.4,13.7,0.0,7.8,995.2,78,42611.48
2004-09-01,20.2,26.0,13.6,0.0,9.6,996.7,73,46423.57
2004-09-02,21.3,26.9,16.1,0.0,13.6,995.3,76,46271.51
2004-09-03,22.0,26.0,19.1,0.9,13.2,993.8,78,40258.51
2004-09-04,22.5,26.9,17.9,0.1,7.2,993.9,83,45142.13
2004-09-05,23.1,28.1,17.9,0.0,14.0,993.3,77,45812.42
2004-09-06,23.8,29.1,19.1,0.0,25.1,989.9,67,45658.76
2004-09-07,22.1,25.1,19.9,0.9,17.1,988.3,82,18696.45
2004-09-08,19.3,20.0,18.6,45.8,25.0,985.2,94,0.0
2004-09-09,19.1,21.7,16.8,0.2,25.8,988.4,80,14719.29
2004-09-10,18.9,23.5,13.6,0.0,8.2,996.0,76,44386.09
2004-09-11,19.1,24.5,12.5,0.0,8.2,995.9,70,43813.87
2004-09-12,20.6,26.2,14.0,0.0,8.2,994.5,74,44104.75
2004-09-13,21.4,26.8,16.1,0.2,10.2,994.9,81,41189.65
2004-09-14,22.0,26.4,18.2,0.3,14.0,994.0,76,38680.41
2004-09-15,21.5,26.4,16.9,0.0,15.9,992.3,73,40772.66
2004-09-16,22.4,26.9,18.7,2.8,14.6,988.8,81,29379.54
2004-09-17,17.9,20.7,15.0,45.1,29.0,985.2,89,0.0
2004-09-18,15.6,20.2,12.5,0.0,21.3,993.2,64,41687.61
2004-09-19,15.2,21.0,10.2,0.0,12.0,999.8,66,42065.41
2004-09-20,15.6,22.8,9.3,0.0,11.5,999.4,68,41844.64
2004-09-21,17.3,24.6,10.6,0.0,8.7,998.5,71,41324.75
2004-09-22,19.3,26.3,12.3,0.0,8.9,998.7,71,41104.43
2004-09-23,20.1,26.9,12.3,0.0,9.3,997.3,73,40651.5
2004-09-24,19.7,26.1,13.3,0.0,8.0,994.7,76,36957.49
2004-09-25,19.3,22.5,16.4,0.0,15.6,993.8,74,23599.13
2004-09-26,16.4,20.8,11.8,0.0,12.3,994.6,73,38867.88
2004-09-27,17.6,23.6,12.1,0.0,9.7,990.4,79,33142.48
2004-09-28,18.9,22.6,16.3,0.0,20.4,986.3,71,34519.71
2004-09-29,15.6,18.2,12.9,2.4,16.5,989.7,78,35356.07
2004-09-30,14.2,19.2,8.7,0.0,8.3,992.4,71,39959.61
2004-10-01,16.1,23.0,8.5,0.0,17.2,991.9,73,39989.96
2004-10-02,15.6,20.1,9.2,0.6,18.7,992.9,72,26395.37
2004-10-03,10.9,17.1,4.7,0.0,11.2,995.8,63,39749.94
2004-10-04,13.1,18.7,9.3,0.0,19.0,992.8,52,39600.0
2004-10-05,9.5,14.4,4.3,0.0,9.4,1000.5,63,39600.0
2004-10-06,11.0,17.9,4.3,0.0,9.7,1001.9,64,39600.0
2004-10-07,13.9,21.4,5.5,0.0,10.9,1001.7,63,39576.02
2004-10-08,16.0,23.2,9.5,0.0,17.6,996.4,72,36402.12
2004-10-09,17.2,20.9,13.2,0.1,14.1,992.7,64,21631.78
2004-10-10,12.6,17.8,7.4,0.0,13.1,995.0,64,39293.59
2004-10-11,11.3,16.5,5.9,0.0,12.0,994.2,75,37473.55
2004-10-12,11.5,18.4,5.0,0.0,10.7,986.9,70,39107.07
2004-10-13,12.0,15.6,9.1,4.1,10.1,976.6,80,25406.56
2004-10-14,12.7,16.9,9.2,0.3,12.8,974.7,82,24235.95
2004-10-15,10.2,12.7,8.3,12.9,26.9,970.0,87,10882.11
2004-10-16,8.5,9.7,7.1,0.4,34.9,976.2,61,33751.09
2004-10-17,7.4,12.4,3.6,0.0,23.1,985.8,51,38653.36
2004-10-18,6.0,8.7,2.6,34.0,21.5,986.4,83,0.0
2004-10-19,10.4,12.9,7.8,1.4,10.9,984.3,94,0.0
2004-10-20,13.7,17.2,11.6,0.3,14.6,987.9,89,1245.93
2004-10-21,12.5,14.4,11.2,0.0,13.2,992.4,81,110.81
2004-10-22,12.1,14.9,9.5,0.0,10.9,993.1,80,18222.13
2004-10-23,13.6,18.5,9.3,6.3,19.8,987.1,88,11861.4
2004-10-24,15.6,18.4,11.4,0.5,16.6,984.0,83,36098.22
2004-10-25,13.1,18.9,8.1,0.0,7.6,990.2,81,37209.68
2004-10-26,13.3,19.2,6.6,0.0,10.3,993.6,78,28878.13
2004-10-27,14.5,17.5,12.6,0.6,10.3,993.3,77,11017.43
2004-10-28,14.8,19.7,10.5,0.0,9.4,994.3,76,35983.42
2004-10-29,17.6,21.3,12.5,6.9,17.7,986.5,92,2122.76
2004-10-30,20.3,23.6,16.6,1.2,35.2,979.2,70,23913.58
2004-10-31,13.6,17.1,9.1,0.0,22.2,986.6,60,35706.12
2004-11-01,10.3,13.1,6.9,4.0,14.7,991.2,81,0.0
2004-11-02,16.6,19.7,10.5,13.9,20.0,987.1,91,0.0
2004-11-03,9.3,11.6,7.3,0.3,20.2,995.5,68,22033.79
2004-11-04,11.1,15.2,8.1,13.9,31.3,982.1,82,12511.93
2004-11-05,7.9,10.4,6.0,0.0,24.3,989.6,57,35408.46
2004-11-06,9.4,15.7,5.0,0.0,20.5,985.7,62,35288.0
2004-11-07,11.9,18.0,8.1,0.0,24.4,985.4,75,35218.24
2004-11-08,4.9,7.4,1.7,0.0,21.6,999.5,56,35148.62
2004-11-09,2.8,7.2,-1.2,0.0,9.7,1004.4,65,35079.21
2004-11-10,6.9,14.3,1.0,0.0,15.6,999.7,64,31422.48
2004-11-11,8.4,11.6,5.7,13.6,17.9,996.0,79,11702.3
2004-11-12,5.8,9.8,3.2,5.9,22.7,996.6,77,28800.0
2004-11-13,3.1,7.3,0.0,0.0,19.2,1007.0,60,34804.86
2004-11-14,2.5,9.3,-2.6,0.0,10.9,1012.5,65,34736.45
2004-11-15,3.8,10.1,-1.7,0.0,10.0,1009.0,72,27390.62
2004-11-16,6.3,10.0,2.6,3.9,9.3,1003.1,84,9370.48
2004-11-17,9.4,11.2,7.7,5.1,12.2,998.9,85,0.0
2004-11-18,14.0,17.3,11.3,0.4,12.3,995.2,93,7969.08
2004-11-19,13.8,15.7,12.1,10.8,10.6,991.2,94,11440.54
2004-11-20,13.3,14.6,12.2,0.6,16.7,990.2,88,4692.02
2004-11-21,10.4,12.4,8.4,0.0,12.1,997.5,78,15841.46
2004-11-22,7.4,8.3,5.9,3.1,7.1,994.1,83,3163.41
2004-11-23,9.2,13.4,5.8,0.2,11.0,987.0,92,0.0
2004-11-24,12.3,15.4,10.3,12.6,27.2,974.2,94,0.0
2004-11-25,2.4,12.5,-1.4,2.0,28.1,980.4,69,26166.25
2004-11-26,1.7,6.3,-3.0,0.0,17.0,990.1,69,18546.0
2004-11-27,7.1,10.7,4.0,2.8,22.1,984.6,58,25529.21
2004-11-28,4.4,7.4,-0.2,3.9,26.0,988.2,77,13602.4
2004-11-29,2.2,6.1,-1.7,0.0,10.7,997.5,76,14470.68
2004-11-30,5.7,8.7,3.5,9.6,21.6,990.3,79,0.0
2004-12-01,5.0,11.4,1.5,5.7,38.1,985.6,71,28800.0
2004-12-02,2.0,6.8,-1.4,0.0,15.0,991.0,73,29434.26
2004-12-03,1.4,3.5,-2.2,0.0,18.0,989.3,71,32400.0
2004-12-04,2.2,8.2,-2.9,0.0,24.5,987.5,72,32400.0
2004-12-05,4.6,9.8,-0.1,0.0,16.6,992.5,80,32400.0
2004-12-06,8.4,11.6,4.8,4.2,18.7,986.8,93,0.0
2004-12-07,13.1,17.0,9.7,9.8,38.2,977.7,87,18000.0
2004-12-08,6.9,9.2,4.0,0.0,26.3,991.8,76,30056.51
2004-12-09,5.9,8.8,3.4,4.4,12.9,984.4,88,0.0
2004-12-10,8.1,9.8,5.1,1.6,17.4,973.8,97,10794.78
2004-12-11,2.5,4.7,1.4,2.0,22.8,977.2,80,0.0
2004-12-12,3.0,6.6,0.5,0.1,27.3,979.5,70,6873.1
2004-12-13,0.5,4.4,-1.6,0.3,34.9,983.7,58,22508.33
2004-12-14,-3.2,-1.3,-5.1,0.2,20.4,1000.4,63,22719.05
2004-12-15,-3.9,0.0,-6.5,0.0,14.8,1005.4,64,32400.0
2004-12-16,-0.7,4.6,-4.7,0.0,22.6,998.4,53,28800.0
2004-12-17,-0.8,1.5,-3.2,0.0,18.2,997.6,69,32400.0
2004-12-18,0.5,5.6,-3.7,0.9,20.1,987.8,77,32400.0
2004-12-19,-6.9,1.7,-15.8,2.2,30.6,989.3,62,24133.66
2004-12-20,-12.1,-7.5,-16.4,0.0,21.9,993.5,38,29530.3
2004-12-21,0.3,7.0,-7.9,0.0,21.4,985.5,64,30809.09
2004-12-22,-1.6,1.9,-4.5,20.8,20.9,991.6,91,0.0
2004-12-23,-5.9,-1.9,-13.2,30.4,29.2,987.7,86,22707.37
2004-12-24,-16.4,-13.8,-20.0,0.0,12.4,999.4,76,32400.0
2004-12-25,-14.2,-6.9,-21.5,0.0,10.6,996.3,61,24092.48
2004-12-26,-8.0,-5.9,-13.6,0.5,16.9,996.5,76,32400.0
2004-12-27,-11.6,-6.1,-15.6,0.0,12.8,1008.6,81,32400.0
2004-12-28,-4.5,2.0,-12.0,0.0,20.3,1000.9,67,25353.84
2004-12-29,3.0,3.8,1.7,0.0,20.4,996.1,86,0.0
2004-12-30,4.6,9.4,1.5,0.0,22.5,996.9,97,0.0
2004-12-31,11.0,12.8,9.7,1.4,27.5,993.9,84,616.66
2005-01-01,8.6,11.3,6.0,0.0,15.5,1001.0,86,3561.98
2005-01-02,10.8,15.5,6.8,1.5,20.7,999.3,93,18000.0
2005-01-03,13.2,14.4,12.5,40.8,24.9,995.4,98,0.0
2005-01-04,6.6,12.0,4.2,3.9,13.9,995.7,86,15021.98
2005-01-05,2.6,6.2,0.7,45.8,19.6,989.7,95,0.0
2005-01-06,2.0,4.5,-0.9,18.5,25.3,982.5,84,0.0
2005-01-07,-0.5,2.6,-3.3,0.7,15.7,995.5,66,15301.07
2005-01-08,1.6,2.6,0.1,11.0,19.1,995.2,86,10789.49
2005-01-09,3.0,8.2,-0.2,0.0,15.5,997.2,81,32090.58
2005-01-10,3.9,5.5,1.4,0.0,16.7,994.5,76,21620.38
2005-01-11,7.3,13.2,1.6,13.9,20.2,988.4,94,0.0
2005-01-12,15.1,18.0,13.4,4.7,23.9,984.9,89,12866.98
2005-01-13,14.1,18.6,2.2,15.6,38.4,980.0,76,2767.87
2005-01-14,-1.3,1.8,-4.9,1.2,25.6,1000.8,64,33356.89
2005-01-15,-4.4,-1.3,-6.7,0.0,11.2,1011.5,45,32634.77
2005-01-16,-6.1,-4.5,-10.3,1.9,22.8,1006.4,57,13664.02
2005-01-17,-10.8,-7.9,-13.8,0.0,22.1,1009.1,55,32400.0
2005-01-18,-11.4,-7.5,-15.3,0.0,17.7,1011.3,41,34192.58
2005-01-19,-3.1,0.4,-8.2,2.7,24.2,991.0,64,0.0
2005-01-20,-4.2,-3.0,-5.7,2.8,14.7,990.9,73,751.61
2005-01-21,-9.6,-6.1,-12.8,0.3,16.8,994.0,67,34404.24
2005-01-22,-7.3,-2.2,-12.7,9.2,29.5,981.6,77,8743.03
2005-01-23,-15.7,-12.7,-19.1,0.0,29.4,999.6,73,34548.11
2005-01-24,-11.8,-3.4,-22.5,0.0,18.7,993.6,71,8774.04
2005-01-25,-2.3,3.7,-7.9,0.0,17.3,984.4,77,34693.15
2005-01-26,0.0,3.3,-6.9,0.0,21.0,982.1,81,4553.84
2005-01-27,-9.8,-6.5,-13.1,0.0,19.9,1005.2,62,34838.49
2005-01-28,-9.8,-0.5,-18.0,0.0,14.5,1009.2,56,32400.0
2005-01-29,-2.9,0.2,-7.2,2.5,14.6,997.6,65,389.46
2005-01-30,-1.7,1.8,-7.8,0.2,13.0,994.0,87,32224.2
2005-01-31,-4.2,2.3,-9.8,0.0,10.7,998.6,79,29485.95
2005-02-01,-4.6,2.1,-9.1,0.0,10.0,1001.4,79,35198.2
2005-02-02,-3.4,3.6,-10.3,0.2,10.4,1000.9,76,23090.98
2005-02-03,-0.9,1.9,-6.2,1.0,13.7,996.9,86,30115.52
2005-02-04,-1.0,4.7,-6.3,0.0,10.0,1000.6,78,35514.89
2005-02-05,2.0,9.4,-3.3,0.0,10.2,1002.1,81,35554.28
2005-02-06,3.2,11.0,-3.1,0.0,13.5,1000.9,73,22752.31
2005-02-07,5.6,11.2,1.6,2.3,14.8,995.3,77,9829.23
2005-02-08,6.5,8.3,3.5,5.2,10.1,990.5,98,0.0
2005-02-09,2.4,4.1,-0.4,1.7,15.1,986.7,94,608.67
2005-02-10,-2.6,-0.6,-5.3,1.1,25.5,989.5,72,10044.78
2005-02-11,-3.8,0.1,-7.5,0.0,19.2,992.3,71,17321.12
2005-02-12,1.7,8.4,-3.0,0.0,19.8,986.5,73,36759.27
2005-02-13,2.4,6.0,-1.8,2.0,22.9,989.3,84,239.46
2005-02-14,7.7,9.5,5.7,7.2,27.3,981.8,90,0.0
2005-02-15,8.5,17.3,1.5,0.0,20.2,987.9,76,34105.25
2005-02-16,3.8,9.9,0.3,2.9,22.5,986.9,75,29690.04
2005-02-17,-2.0,0.5,-5.4,0.0,26.9,990.8,53,31738.68
2005-02-18,-5.2,-2.0,-7.5,0.0,19.0,997.4,48,37450.31
2005-02-19,-2.8,3.9,-7.8,0.0,15.5,1000.3,52,38186.95
2005-02-20,1.6,7.9,-1.4,7.0,26.7,993.5,67,0.0
2005-02-21,6.3,9.3,2.5,2.1,27.2,985.4,89,0.0
2005-02-22,2.6,6.0,0.1,0.0,17.3,993.7,79,16546.64
2005-02-23,-0.4,1.8,-2.9,0.0,15.1,997.8,67,19223.62
2005-02-24,-1.9,-0.8,-4.9,3.0,15.2,992.6,66,2254.32
2005-02-25,-2.5,2.8,-6.7,0.0,13.5,993.7,60,38686.38
2005-02-26,-0.2,3.2,-3.9,0.2,12.6,996.2,70,31040.07
2005-02-27,-0.5,6.4,-5.3,0.0,15.5,993.5,50,32599.09
2005-02-28,1.8,3.2,0.7,8.3,24.5,976.0,89,0.0
2005-03-01,-2.9,0.0,-6.3,4.2,38.5,975.9,76,6620.61
2005-03-02,-6.6,-3.7,-8.9,0.0,26.6,988.3,69,39136.5
2005-03-03,-6.8,-1.1,-12.2,0.0,12.8,992.6,65,39486.3
2005-03-04,-1.1,3.7,-5.8,0.0,10.6,987.0,66,30084.38
2005-03-05,1.0,5.2,-3.0,1.9,16.8,987.3,79,36492.22
2005-03-06,4.1,13.3,-3.8,0.0,28.4,986.3,71,39967.58
2005-03-07,9.2,15.1,2.0,4.6,35.6,973.3,68,28633.13
2005-03-08,-3.1,0.8,-5.9,0.0,26.6,979.1,49,30644.9
2005-03-09,-4.1,0.3,-7.8,0.0,20.9,987.1,38,34301.96
2005-03-10,-3.6,1.3,-8.6,0.8,18.5,982.0,44,31000.6
2005-03-11,0.6,2.3,-1.7,1.6,20.6,973.4,73,21161.21
2005-03-12,-0.8,0.8,-2.4,1.5,27.7,972.6,68,20490.97
2005-03-13,-2.9,0.2,-6.6,0.0,12.8,985.3,62,37042.88
2005-03-14,-1.1,4.2,-5.0,0.0,13.5,991.4,53,39795.16
2005-03-15,1.5,6.2,-2.4,0.0,14.8,995.2,56,38966.21
2005-03-16,1.3,6.3,-4.1,0.0,17.0,994.2,48,41532.1
2005-03-17,4.6,10.3,-1.4,0.2,14.3,988.4,53,39600.0
2005-03-18,5.9,13.8,-1.3,0.0,14.5,988.1,62,41467.71
2005-03-19,6.5,10.8,2.3,4.9,26.7,987.0,74,27302.64
2005-03-20,4.4,6.4,2.1,0.4,18.7,990.2,80,6505.09
2005-03-21,2.3,5.4,-0.7,0.0,13.8,993.9,66,35964.87
2005-03-22,4.0,10.5,-2.4,0.0,18.7,992.6,66,30229.99
2005-03-23,4.1,7.4,0.4,8.7,22.2,981.1,89,0.0
2005-03-24,2.4,7.3,-1.1,0.0,17.7,989.7,76,27669.83
2005-03-25,4.4,9.3,1.3,5.1,14.8,989.5,84,13381.42
2005-03-26,5.9,9.9,2.9,0.3,13.5,990.5,80,9561.01
2005-03-27,6.1,9.7,1.5,5.4,17.3,986.3,82,10018.45
2005-03-28,8.0,8.8,6.1,20.1,27.8,973.6,93,0.0
2005-03-29,9.1,16.7,2.3,0.0,20.2,984.6,76,43572.37
2005-03-30,13.3,21.7,6.3,0.0,22.0,983.9,65,42207.75
2005-03-31,15.2,18.0,10.3,0.6,28.8,983.3,64,34344.09
2005-04-01,8.3,13.1,4.2,8.4,22.4,988.7,70,17614.95
2005-04-02,3.1,5.4,1.7,30.1,38.4,974.1,92,1428.14
2005-04-03,6.5,12.6,1.4,0.0,31.4,983.2,50,45430.53
2005-04-04,9.8,17.4,1.9,0.0,19.3,989.5,54,45584.84
2005-04-05,14.2,23.2,6.1,0.0,20.0,989.6,64,45739.35
2005-04-06,16.4,24.1,8.7,0.0,18.2,989.4,64,43689.56
2005-04-07,14.4,18.0,9.8,8.3,19.3,983.9,80,16259.95
2005-04-08,11.0,17.6,5.5,0.0,19.7,987.2,61,46202.9
2005-04-09,12.8,20.9,4.9,0.0,16.4,989.5,59,46357.13
2005-04-10,15.4,23.6,6.9,0.0,14.0,989.9,60,46451.97
2005-04-11,15.5,23.2,8.7,0.0,16.5,990.4,52,46545.04
2005-04-12,11.8,14.2,9.0,3.8,21.1,984.6,58,13833.12
2005-04-13,11.5,17.3,7.8,1.7,25.4,984.4,51,45385.29
2005-04-14,10.5,17.6,4.6,0.0,20.8,993.1,45,46800.0
2005-04-15,11.4,19.2,3.9,0.0,15.7,998.6,51,46800.0
2005-04-16,12.1,19.0,4.4,0.0,14.6,1002.6,48,46800.0
2005-04-17,14.1,22.0,5.9,0.4,11.2,997.3,59,46664.75
2005-04-18,17.7,25.1,11.4,0.8,14.1,993.3,64,46800.0
2005-04-19,18.3,24.8,11.4,0.2,15.3,990.9,65,46800.0
2005-04-20,18.5,24.8,12.5,1.5,24.0,987.3,66,44094.87
2005-04-21,11.4,15.4,7.1,2.2,17.0,988.6,78,21241.46
2005-04-22,11.4,15.3,6.9,16.3,14.7,978.7,90,5437.06
2005-04-23,4.6,10.3,1.5,26.2,29.8,973.7,95,0.0
2005-04-24,1.5,3.3,0.4,12.6,33.4,974.0,84,0.0
2005-04-25,7.9,15.1,1.7,0.0,28.9,976.3,57,46532.68
2005-04-26,10.6,16.0,6.8,11.7,27.3,975.3,73,11981.82
2005-04-27,8.1,11.8,3.9,0.4,27.5,982.0,69,46800.0
2005-04-28,9.9,14.7,4.3,0.0,19.4,988.2,61,37505.1
2005-04-29,10.7,13.8,6.6,1.0,8.7,985.8,79,9810.75
2005-04-30,9.1,10.7,6.7,1.7,16.4,983.7,83,430.31
2005-05-01,8.3,13.0,1.9,0.2,24.9,989.3,58,46800.0
2005-05-02,7.1,9.8,3.5,1.0,23.8,990.5,55,46800.0
2005-05-03,5.9,10.0,0.8,0.0,22.1,993.8,59,46170.8
2005-05-04,7.3,13.6,0.6,0.0,17.9,999.8,58,47139.29
2005-05-05,10.8,18.0,3.1,0.0,18.1,1000.2,57,44145.95
2005-05-06,12.8,19.4,4.8,0.0,15.6,994.8,60,47338.23
2005-05-07,14.8,22.6,7.5,0.8,21.9,989.5,65,46960.25
2005-05-08,15.1,22.5,6.4,0.0,10.5,991.5,61,47865.14
2005-05-09,17.6,25.5,9.3,0.0,10.9,988.9,60,47488.54
2005-05-10,19.6,24.5,14.5,0.0,17.8,986.7,70,47164.18
2005-05-11,21.7,28.6,14.8,0.4,17.0,989.1,68,46454.41
2005-05-12,12.4,15.8,10.4,1.7,21.6,997.5,75,9871.98
2005-05-13,17.9,26.9,10.1,3.0,17.1,992.1,67,47314.97
2005-05-14,18.5,22.1,13.8,12.2,23.8,984.2,88,8295.05
2005-05-15,12.2,16.5,8.6,0.0,21.7,986.3,63,45079.84
2005-05-16,10.5,14.3,5.3,0.0,12.0,991.1,65,34992.04
2005-05-17,13.2,18.8,6.0,0.0,8.2,992.5,61,49698.43
2005-05-18,15.3,21.8,8.4,0.0,13.8,992.1,61,45618.46
2005-05-19,15.7,19.4,12.2,29.3,17.5,986.8,70,23482.12
2005-05-20,15.5,17.8,13.6,1.2,20.9,983.3,83,12424.22
2005-05-21,15.5,22.1,7.7,0.0,8.6,989.0,65,50495.54
2005-05-22,16.2,21.6,9.1,2.5,12.9,984.3,65,43871.27
2005-05-23,16.1,20.8,12.6,3.4,28.5,976.5,76,48801.79
2005-05-24,12.4,15.4,9.5,0.3,23.9,983.1,74,42769.07
2005-05-25,13.5,19.6,7.1,0.0,19.8,987.8,69,52051.16
2005-05-26,16.9,23.5,8.6,0.0,14.1,986.7,65,50591.1
2005-05-27,18.3,23.2,12.1,0.2,21.5,986.0,58,50327.11
2005-05-28,16.0,20.7,12.6,6.7,21.7,985.3,72,45807.05
2005-05-29,16.3,22.0,9.1,0.0,15.3,987.7,64,51301.55
2005-05-30,16.1,20.3,11.4,0.1,9.6,988.3,68,31837.25
2005-05-31,17.5,23.6,9.4,0.0,11.2,991.1,67,52331.0
2005-06-01,19.2,25.4,13.0,0.0,16.1,990.8,63,42989.38
2005-06-02,18.0,21.6,15.4,0.0,21.2,989.0,66,24858.1
2005-06-03,19.7,24.1,15.5,0.0,14.6,986.7,75,43394.84
2005-06-04,21.7,27.1,15.5,0.4,9.9,986.6,77,49700.44
2005-06-05,24.8,31.0,17.6,0.8,18.8,987.1,71,53008.88
2005-06-06,25.6,30.2,21.0,0.0,17.1,986.9,65,50673.34
2005-06-07,25.0,31.1,17.6,0.0,12.8,987.2,58,53108.83
2005-06-08,25.0,30.4,19.1,1.4,12.1,986.9,72,52360.21
2005-06-09,25.9,31.2,21.1,0.8,13.2,987.7,72,52077.12
2005-06-10,25.9,30.6,21.3,4.6,13.3,989.8,75,51660.59
2005-06-11,24.5,27.6,21.7,1.7,9.8,990.2,81,2672.12
